,id,year,month,day,scites,title,authors,abstract
1874,1402.0049,2014,2,4,10,Single-shot security for one-time memories in the isolated qubits model,Yi-Kai Liu,"One-time memories (OTM's) are simple, tamper-resistant cryptographic devices, which can be used to implement sophisticated functionalities such as one-time programs. Can one construct OTM's whose security follows from some physical principle? This is not possible in a fully-classical world, or in a fully-quantum world, but there is evidence that OTM's can be built using ""isolated qubits"" -- qubits that cannot be entangled, but can be accessed using adaptive sequences of single-qubit measurements. Here we present new constructions for OTM's using isolated qubits, which improve on previous work in several respects: they achieve a stronger ""single-shot"" security guarantee, which is stated in terms of the (smoothed) min-entropy; they are proven secure against adversaries who can perform arbitrary local operations and classical communication (LOCC); and they are efficiently implementable. These results use Wiesner's idea of conjugate coding, combined with error-correcting codes that approach the capacity of the q-ary symmetric channel, and a high-order entropic uncertainty relation, which was originally developed for cryptography in the bounded quantum storage model."
1875,1401.8127,2014,2,3,10,Computational advantage from quantum-controlled ordering of gates,Mateus Araújo;Fabio Costa;Časlav Brukner,"It is usually assumed that a quantum computation is performed by applying gates in a specific order. One can relax this assumption by allowing a control quantum system to switch the order in which the gates are applied. This provides a more general kind of quantum computing, that allows transformations on blackbox quantum gates that are impossible in a circuit with fixed order. Here we show that this model of quantum computing is physically realizable, by proposing an interferometric setup that can implement such a quantum control of the order between the gates. We show that this new resource provides a reduction in computational complexity: we propose a problem that can be solved using $O(n)$ blackbox queries, whereas the best known quantum algorithm with fixed order between the gates requires $O(n^2)$ queries. Furthermore, we conjecture that solving this problem in a classical computer takes exponential time, which may be of independent interest."
1876,1401.4488,2014,1,21,10,"Dimension of physical systems, information processing, and thermodynamics",Nicolas Brunner;Marc Kaplan;Anthony Leverrier;Paul Skrzypczyk,"We ask how quantum theory compares to more general physical theories from the point of view of dimension. To do so, we first give two model independent definition of the dimension of physical systems, based on measurements and on the capacity of storing information. While both definitions are equivalent in classical and quantum mechanics, they are in general different in generalized probabilistic theories. We discuss in detail the case of a theory known as 'boxworld', and show that such a theory features systems with a dimension mismatch. This dimension mismatch can be made arbitrarily large by using an amplification procedure. Furthermore, we show that the dimension mismatch of boxworld has strong consequences on its power for performing information-theoretic tasks, leading to the collapse of communication complexity and to the violation of information causality. Finally, we discuss the consequences of a dimension mismatch from the perspective of thermodynamics, and ask whether this effect could break Landauer's erasure principle and thus the second law."
1877,1401.3500,2014,1,16,10,Entanglement in a quantum annealing processor,T Lanting;A J Przybysz;Anatoly Smirnov;F M Spedalieri;Mohammad Amin;A J Berkley;R Harris;F Altomare;Sergio Boixo;P Bunyk;N Dickson;C Enderud;J P Hilton;E Hoskinson;Mack Johnson;E Ladizinsky;N Ladizinsky;R Neufeld;T Oh;I Perminov,"Entanglement lies at the core of quantum algorithms designed to solve problems that are intractable by classical approaches. One such algorithm, quantum annealing (QA), provides a promising path to a practical quantum processor. We have built a series of scalable QA processors consisting of networks of manufactured interacting spins (qubits). Here, we use qubit tunneling spectroscopy to measure the energy eigenspectrum of two- and eight-qubit systems within one such processor, demonstrating quantum coherence in these systems. We present experimental evidence that, during a critical portion of QA, the qubits become entangled and that entanglement persists even as these systems reach equilibrium with a thermal environment. Our results provide an encouraging sign that QA is a viable technology for large-scale quantum computing."
1878,1401.3416,2014,1,16,10,Wormholes and Entanglement,John C Baez;Jamie Vicary,"Maldacena and Susskind have proposed a correspondence between wormholes and entanglement, dubbed ER=EPR. We study this in the context of 3d topological quantum field theory, where we show that the formation of a wormhole is the same process as creating a particle-antiparticle pair. A key feature of the ER=EPR proposal is that certain apparently entangled degrees of freedom turn out to be the same. We name this phenomenon ""fake entanglement"", and show how it arises in our topological quantum field theory model."
1879,1401.0153,2014,1,1,10,The Minimum Number of Rotations About Two Axes for Constructing an Arbitrary Fixed Rotation,Mitsuru Hamada,"For any pair of three-dimensional real unit vectors $\hat{m}$ and $\hat{n}$ with $|\hat{m}^{\rm T} \hat{n}| < 1$ and any rotation $U$, let $N_{\hat{m},\hat{n}}(U)$ denote the least value of a positive integer $k$ such that $U$ can be decomposed into a product of $k$ rotations about either $\hat{m}$ or $\hat{n}$. This work gives the number $N_{\hat{m},\hat{n}}(U)$ as a function of $U$. Here a rotation means an element $D$ of the special orthogonal group ${\rm SO}(3)$ or an element of the special unitary group ${\rm SU}(2)$ that corresponds to $D$. Decompositions of $U$ attaining the minimum number $N_{\hat{m},\hat{n}}(U)$ are also given explicitly."
1880,1312.6290,2013,12,24,10,Information-based measure of nonlocality,Alberto Montina;Stefan Wolf,"Quantum nonlocality concerns correlations among spatially separated systems that cannot be classically explained without post-measurement communication among the parties. Thus, a natural measure of nonlocal correlations is provided by the minimal amount of communication required for classically simulating them. In this paper, we present a method to compute the minimal communication cost, which we call nonlocal capacity, for any general nonsignaling correlations. This measure turns out to have an important role in communication complexity and can be used to discriminate between local and nonlocal correlations, as an alternative to the violation of Bell's inequalities."
1881,1312.6225,2013,12,24,10,Ultimate communication capacity of quantum optical channels by solving the Gaussian minimum-entropy conjecture,Vittorio Giovannetti;Raúl García-Patrón;Nicolas J Cerf;A S Holevo,"Optical channels, such as fibers or free-space links, are ubiquitous in today's telecommunication networks. They rely on the electromagnetic field associated with photons to carry information from one point to another in space. As a result, a complete physical model of these channels must necessarily take quantum effects into account in order to determine their ultimate performances. Specifically, Gaussian photonic (or bosonic) quantum channels have been extensively studied over the past decades given their importance for practical purposes. In spite of this, a longstanding conjecture on the optimality of Gaussian encodings has yet prevented finding their communication capacity. Here, this conjecture is solved by proving that the vacuum state achieves the minimum output entropy of a generic Gaussian bosonic channel. This establishes the ultimate achievable bit rate under an energy constraint, as well as the long awaited proof that the single-letter classical capacity of these channels is additive. Beyond capacities, it also has broad consequences in quantum information sciences."
1882,1312.4431,2013,12,17,10,Maximally strong entropic uncertainty relations and gauge invariance,Cosmo Lupo;Seth Lloyd,"Uncertainty relations are among the unique fingerprints of quantum physics, being direct expression of non-commutativity and complementarity. Entropic uncertainty relations arise in quantum information theory as the most natural expression of the uncertainty principle and have proven themselves important tools for cryptographic security proofs. An open question has been how strong entropic uncertainty relations can be. Here we answer this question by showing that there exist observables that obey maximally strong entropic uncertainty relations in high dimensional Hilbert spaces. Actually, we show that maximally strong uncertainty relations are typically verified if the observables are distributed somehow uniformly. In particular, we show that phase randomness in a mutually unbiased basis is sufficient, providing a link between uncertainty relations and local gauge invariance. For quantum systems of finite dimensions our approach provides an explicit relation between the strength of the uncertainty and its probability."
1883,1312.3824,2013,12,16,10,An introduction to spinors,Andrew M Steane,"We introduce spinors, at a level appropriate for an undergraduate or first year graduate course on relativity, astrophysics or particle physics. The treatment assumes very little mathematical knowledge (mainly just vector analysis and some idea of what a group is). The SU(2)--SO(3) homomorphism is presented in detail. Lorentz transformation, chirality, and the spinor Minkowski metric are introduced. Applications to electromagnetism, parity violation, and to Dirac spinors are presented. A classical form of the Dirac equation is obtained, and the (quantum) prediction that $g=2$ for Dirac particles is presented."
1884,1312.3080,2013,12,12,10,Stringent and efficient assessment of Boson-Sampling devices,Malte C Tichy;Klaus Mayer;Andreas Buchleitner;Klaus Mølmer,"Boson-Sampling holds the potential to experimentally falsify the Extended Church Turing thesis. The computational hardness of Boson-Sampling, however, complicates the certification that an experimental device yields correct results in the regime in which it outmatches classical computers. To certify a boson-sampler, one needs to verify quantum predictions and rule out models that yield these predictions without true many-boson interference. We show that a semiclassical model for many-boson propagation reproduces coarse-grained observables that were proposed as witnesses of Boson-Sampling. A test based on Fourier matrices is demonstrated to falsify physically plausible alternatives to coherent many-boson propagation."
1885,1312.1940,2013,12,9,10,Testing randomness with photons,Jonathan C F Matthews;Rebecca Whittaker;Jeremy L O'Brien;Peter S Turner,"Generating and characterising randomness is fundamentally important in both classical and quantum information science. Here we report the experimental demonstration of ensembles of pseudorandom optical processes comprising what are known as t-designs. We show that in practical scenarios, certain finite ensembles of two-mode transformations---1- and 2-designs---are indistinguishable from truly random operations for 1- and 2-photon quantum interference, but they fail to mimic randomness for 2- and 3-photon cases, respectively. This provides a novel optical test of pseudo randomness. We make use of the fact that t-photon behaviour is governed by degree-2t polynomials in the parameters of the optical process to experimentally verify the ensembles' behaviour for complete bases of polynomials. This ensures that outputs will be uniform for arbitrary configurations, satisfying the strict definition of pseudorandomness implicit in the mathematical definition."
1886,1311.2128,2013,11,12,10,Quantum Commuting Circuits and Complexity of Ising Partition Functions,Keisuke Fujii;Tomoyuki Morimae,"Instantaneous quantum polynomial-time (IQP) computation is a class of quantum computation consisting only of commuting two-qubit gates and is not universal in the sense of standard quantum computation. Nevertheless, it has been shown that if there is a classical algorithm that can simulate IQP efficiently, the polynomial hierarchy (PH) collapses at the third level, which is highly implausible. However, the origin of the classical intractability is still less understood. Here we establish a relationship between IQP and computational complexity of the partition functions of Ising models. We apply the established relationship in two opposite directions. One direction is to find subclasses of IQP that are classically efficiently simulatable in the strong sense, by using exact solvability of certain types of Ising models. Another direction is applying quantum computational complexity of IQP to investigate (im)possibility of efficient classical approximations of Ising models with imaginary coupling constants. Specifically, we show that there is no fully polynomial randomized approximation scheme (FPRAS) for Ising models with almost all imaginary coupling constants even on a planar graph of a bounded degree, unless the PH collapses at the third level. Furthermore, we also show a multiplicative approximation of such a class of Ising partition functions is at least as hard as a multiplicative approximation for the output distribution of an arbitrary quantum circuit."
1887,1310.8302,2013,10,31,10,No $\psi$-epistemic model can fully explain the indistinguishability of quantum states,Jonathan Barrett;Eric G Cavalcanti;Raymond Lal;Owen J E Maroney,"According to a recent no-go theorem (M. Pusey, J. Barrett and T. Rudolph, Nature Physics 8, 475 (2012)), models in which quantum states correspond to probability distributions over the values of some underlying physical variables must have the following feature: the distributions corresponding to distinct quantum states do not overlap. This is significant because if the distributions do not overlap, then the quantum state itself is encoded by the physical variables. In such a model, it cannot coherently be maintained that the quantum state merely encodes information about underlying physical variables. The theorem, however, considers only models in which the physical variables corresponding to independently prepared systems are independent. This work considers models that are defined for a single quantum system of dimension $d$, such that the independence condition does not arise. We prove a result in a similar spirit to the original no-go theorem, in the form of an upper bound on the extent to which the probability distributions can overlap, consistently with reproducing quantum predictions. In particular, models in which the quantum overlap between pure states is equal to the classical overlap between the corresponding probability distributions cannot reproduce the quantum predictions in any dimension $d \geq 3$. The result is noise tolerant, and an experiment is motivated to distinguish the class of models ruled out from quantum theory."
1888,1310.5553,2013,10,22,10,"Hypothesis Testing on Invariant Subspaces of the Symmetric Group, Part I - Quantum Sanov's Theorem and Arbitrarily Varying Sources",Janis Nötzel,"We report a proof of the quantum Sanov Theorem by elementary application of basic facts about representations of the symmetric group, together with a complete characterization of the optimal error exponent in a situation where the null hypothesis is given by an arbitrarily varying quantum source instead. Our approach differs from previous ones in two points: First, it supports a reasoning inspired by the method of types. Second, the measurement scheme we propose to distinguish the two alternatives not only does that job asymptotically perfect, but also yields additional information about the null hypothesis. An example of that is given. The measurement is composed of projections onto permutation-invariant subspaces, thus providing a direct link between one of the most basic tasks in quantum information on the one hand side and fundamental objects in representation theory on the other. We additionally connect to representation theory by proving a relation between Kostka numbers and quantum states, and to state estimation via a generalization of a well-known spectral estimation theorem to non-i.i.d. sequences."
1889,1310.3750,2013,10,15,10,Improved quantum metrology using quantum error-correction,Wolfgang Dür;Michalis Skotiniotis;Florian Fröwis;Barbara Kraus,"We consider quantum metrology in noisy environments, where the effect of noise and decoherence limits the achievable gain in precision by quantum entanglement. We show that by using tools from quantum error-correction this limitation can be overcome. This is demonstrated in two scenarios, including a many-body Hamiltonian with single-qubit dephasing or depolarizing noise, and a single-body Hamiltonian with transversal noise. In both cases we show that Heisenberg scaling, and hence a quadratic improvement over the classical case, can be retained. Moreover, for the case of frequency estimation we find that the inclusion of error-correction allows, in certain instances, for a finite optimal interrogation time even in the asymptotic limit."
1890,1310.3260,2013,10,14,10,Quantum Error Correction for Metrology,Eric M Kessler;Igor Lovchinsky;Alexander O Sushkov;Mikhail D Lukin,"We propose and analyze a new approach based on quantum error correction (QEC) to improve quantum metrology in the presence of noise. We identify the conditions under which QEC allows one to improve the signal-to-noise ratio in quantum-limited measurements, and we demonstrate that it enables, in certain situations, Heisenberg-limited sensitivity. We discuss specific applications to nanoscale sensing using nitrogen-vacancy centers in diamond in which QEC can significantly improve the measurement sensitivity and bandwidth under realistic experimental conditions."
1891,1310.3244,2013,10,14,10,Asymptotic entanglement transformation between W and GHZ states,Péter Vrana;Matthias Christandl,"We investigate entanglement transformations with stochastic local operations and classical communication (SLOCC) in an asymptotic setting using the concepts of degeneration and border rank of tensors from algebraic complexity theory. Results well-known in that field imply that GHZ states can be transformed into W states at rate 1 for any number of parties. As a generalization, we find that the asymptotic conversion rate from GHZ states to Dicke states is bounded as the number of subsystems increase and the number of excitations is fixed. By generalizing constructions of Coppersmith and Winograd and by using monotones introduced by Strassen we also compute the conversion rate from W to GHZ states."
1892,1310.2856,2013,10,11,10,Quantum Subdivision Capacities and Continuous-time Quantum Coding,Alexander Müller-Hermes;David Reeb;Michael M Wolf,"Quantum memories can be regarded as quantum channels that transmit information through time without moving it through space. Aiming at a reliable storage of information we may thus not only encode at the beginning and decode at the end, but also intervene during the transmission - a possibility not captured by the ordinary capacities in Quantum Shannon Theory. In this work we introduce capacities that take this possibility into account and study them in particular for the transmission of quantum information via dynamical semigroups of Lindblad form. When the evolution is subdivided and supplemented by additional continuous semigroups acting on arbitrary block sizes, we show that the capacity of the ideal channel can be obtained in all cases. If the supplementary evolution is reversible, however, this is no longer the case. Upper and lower bounds for this scenario are proven. Finally, we provide a continuous coding scheme and simple examples showing that adding a purely dissipative term to a Liouvillian can sometimes increase the quantum capacity."
1893,1310.0746,2013,10,3,10,Modulus of convexity for operator convex functions,Isaac H Kim,"Given an operator convex function $f(x)$, we obtain an operator-valued lower bound for $cf(x) + (1-c)f(y) - f(cx + (1-c)y)$, $c \in [0,1]$. The lower bound is expressed in terms of the matrix Bregman divergence. A similar inequality is shown to be false for functions that are convex but not operator convex."
1894,1310.0284,2013,10,2,10,Causal structures from entropic information: Geometry and novel scenarios,Rafael Chaves;Lukas Luft;David Gross,"The fields of quantum non-locality in physics, and causal discovery in machine learning, both face the problem of deciding whether observed data is compatible with a presumed causal relationship between the variables (for example a local hidden variable model). Traditionally, Bell inequalities have been used to describe the restrictions imposed by causal structures on marginal distributions. However, some structures give rise to non-convex constraints on the accessible data, and it has recently been noted that linear inequalities on the observable entropies capture these situations more naturally. In this paper, we show the versatility of the entropic approach by greatly expanding the set of scenarios for which entropic constraints are known. For the first time, we treat Bell scenarios involving multiple parties and multiple observables per party. Going beyond the usual Bell setup, we exhibit inequalities for scenarios with extra conditional independence assumptions, as well as a limited amount of shared randomness between the parties. Many of our results are based on a geometric observation: Bell polytopes for two-outcome measurements can be naturally imbedded into the convex cone of attainable marginal entropies. Thus, any entropic inequality can be translated into one valid for probabilities. In some situations the converse also holds, which provides us with a rich source of candidate entropic inequalities."
1895,1309.5598,2013,9,24,10,Stabilizer formalism for generalized concatenated quantum codes,Yun-Jiang Wang;Bei Zeng;Markus Grassl;Barry C Sanders,"The concept of generalized concatenated quantum codes (GCQC) provides a systematic way for constructing good quantum codes from short component codes. We introduce a stabilizer formalism for GCQCs, which is achieved by defining quantum coset codes. This formalism offers a new perspective for GCQCs and enables us to derive a lower bound on the code distance of stabilizer GCQCs from component codes parameters,for both non-degenerate and degenerate component codes. Our formalism also shows how to exploit the error-correcting capacity of component codes to design good GCQCs efficiently."
1896,1309.4833,2013,9,20,10,Obtain $W$-state from three-qubit $GHZ$-state on rate 1,Nengkun Yu;Cheng Guo;Runyao Duan,"In this paper, we study the entanglement transformation rate between multipartite states under stochastic local operations and classical communication (SLOCC). Firstly, we show that the entanglement transformation rate from $\ket{GHZ}=\tfrac{1}{\sqrt{2}}(\ket{000}+\ket{111})$ to $\ket{W}=\tfrac{1}{\sqrt{3}}(\ket{100}+\ket{010}+\ket{001})$ is 1, that is, one can obtain 1 copy of $W$-state, from 1 copy of $GHZ$-state by SLOCC, asymptotically. We then generalize this result to a lower bound on the rate that from $N$-partite $GHZ$-state to Dicke states. For some special cases, the optimality of this bound is proved. We then discuss the tensor rank of matrix permanent by evaluating the the tensor rank of Dicke state."
1897,1309.4596,2013,9,19,10,Edge theories in Projected Entangled Pair State models,Shuo Yang;L Lehman;D Poilblanc;Karel Van Acoleyen;Frank Verstraete;J Ignacio Cirac;Norbert Schuch,"We study the edge physics of gapped quantum systems in the framework of Projected Entangled Pair State (PEPS) models. We show that the effective low-energy model for any region acts on the entanglement degrees of freedom at the boundary, corresponding to physical excitations located at the edge. This allows us to determine the edge Hamiltonian in the vicinity of PEPS models, and we demonstrate that by choosing the appropriate bulk perturbation, the edge Hamiltonian can exhibit a rich phase diagram and phase transitions. While for models in the trivial phase any Hamiltonian can be realized at the edge, we show that for topological models, the edge Hamiltonian is constrained by the topological order in the bulk which can e.g. protect a ferromagnetic Ising chain at the edge against spontaneous symmetry breaking."
1898,1309.2643,2013,9,11,10,Noisy Interactive Quantum Communication,Gilles Brassard;Alain Tapp;Dave Touchette,"We study the problem of simulating protocols in a quantum communication setting over noisy channels. This problem falls at the intersection of quantum information theory and quantum communication complexity, and is of particular importance for real-world applications of interactive quantum protocols, which can be proved to have exponentially lower communication costs than their classical counterparts for some problems. To the best of our knowledge, these are the first results regarding the quantum version of this problem, first studied by Schulman in a classical setting (FOCS '92, STOC '93). We simulate a length N quantum communication protocol by a length O(N) protocol. Our simulation strategy has a far higher communication rate than the naive one that encodes each particular round of communication to achieve comparable success. In particular, such a strategy would have a communication rate going to 0 in the worst interaction case as the length of the protocols increases, in contrast to our strategy, which has a communication rate proportional to the capacity of the channel used. Under adversarial noise, our strategy can withstand error rates up to 1/2 when parties preshare perfect entanglement, and this even if they are only allowed noisy classical communication. We show that this is optimal. This is in contrast to the case of the naive strategy, which would not work for any constant fraction of errors in this model. When the parties do not preshare entanglement, we show how to tolerate adversarial error rates close to the maximum tolerable for one-way quantum data transmission. In a random noise setting with a quantum channel of capacity Q > 0, the communication rate is proportional to Q."
1899,1308.5884,2013,8,28,10,Smooth Max-Information as One-Shot Generalization for Mutual Information,Nikola Ciganović;Normand J Beaudry;Renato Renner,"We study formal properties of smooth max-information, a generalization of von Neumann mutual information derived from the max-relative entropy. Recent work suggests that it is a useful quantity in one-shot channel coding, quantum rate distortion theory and the physics of quantum many-body systems. Max-information can be defined in multiple ways. We demonstrate that different smoothed definitions are essentially equivalent (up to logarithmic terms in the smoothing parameters). These equivalence relations allow us to derive new chain rules for the max-information in terms of min- and max-entropies, thus extending the smooth entropy formalism to mutual information."
1900,1308.4776,2013,8,23,10,High-threshold topological quantum error correction against biased noise,Ashley M Stephens;William J Munro;Kae Nemoto,"Quantum information can be protected from decoherence and other errors, but only if these errors are sufficiently rare. For quantum computation to become a scalable technology, practical schemes for quantum error correction that can tolerate realistically high error rates will be necessary. In some physical systems, errors may exhibit a characteristic structure that can be carefully exploited to improve the efficacy of error correction. Here, we describe a scheme for topological quantum error correction to protect quantum information from a dephasing-biased error model, where we combine a repetition code with a topological cluster state. We find that the scheme tolerates error rates of up to 1.37%-1.83% per gate, requiring only short-range interactions in a two-dimensional array."
1901,1308.4283,2013,8,21,10,Entanglement-assisted zero-error source-channel coding,Jop Briët;Harry Buhrman;Monique Laurent;Teresa Piovesan;Giannicola Scarpa,"We study the use of quantum entanglement in the zero-error source-channel coding problem. Here, Alice and Bob are connected by a noisy classical one-way channel, and are given correlated inputs from a random source. Their goal is for Bob to learn Alice's input while using the channel as little as possible. In the zero-error regime, the optimal rates of source codes and channel codes are given by graph parameters known as the Witsenhausen rate and Shannon capacity, respectively. The Lovász theta number, a graph parameter defined by a semidefinite program, gives the best efficiently-computable upper bound on the Shannon capacity and it also upper bounds its entanglement-assisted counterpart. At the same time it was recently shown that the Shannon capacity can be increased if Alice and Bob may use entanglement. Here we partially extend these results to the source-coding problem and to the more general source-channel coding problem. We prove a lower bound on the rate of entanglement-assisted source-codes in terms Szegedy's number (a strengthening of the theta number). This result implies that the theta number lower bounds the entangled variant of the Witsenhausen rate. We also show that entanglement can allow for an unbounded improvement of the asymptotic rate of both classical source codes and classical source-channel codes. Our separation results use low-degree polynomials due to Barrington, Beigel and Rudich, Hadamard matrices due to Xia and Liu and a new application of remote state preparation."
1902,1307.3931,2013,7,15,10,MAX 2-SAT with up to 108 qubits,Siddhartha Santra;Greg Quiroz;Greg Ver Steeg;Daniel A Lidar,"We experimentally study the performance of a programmable quantum annealing processor, the D-Wave One (DW1) with up to 108 qubits, on maximum satisfiability problem with 2 variables per clause (MAX 2-SAT) problems. We consider ensembles of random problems characterized by a fixed clause density, an order parameter which we tune through its critical value in our experiments. We demonstrate that the DW1 is sensitive to the critical value of the clause density. The DW1 results are verified and compared with akmaxsat, an exact, state-of-the-art algorithm. We study the relative performance of the two solvers and how they correlate in terms of problem hardness. We find that the DW1 performance scales more favorably with problem size and that problem hardness correlation is essentially non-existent. We discuss the relevance and limitations of such a comparison."
1903,1307.1498,2013,7,6,10,Efficient Algorithms for Universal Quantum Simulation,Barry C Sanders,A universal quantum simulator would enable efficient simulation of quantum dynamics by implementing quantum-simulation algorithms on a quantum computer. Specifically the quantum simulator would efficiently generate qubit-string states that closely approximate physical states obtained from a broad class of dynamical evolutions. I provide an overview of theoretical research into universal quantum simulators and the strategies for minimizing computational space and time costs. Applications to simulating many-body quantum simulation and solving linear equations are discussed.
1904,1306.5295,2013,6,25,10,Reference frame agreement in quantum networks,Tanvirul Islam;Loïck Magnin;Brandon Sorg;Stephanie Wehner,"In order to communicate information in a quantum network effectively, all network nodes should share a common reference frame. Here, we propose to study how well m nodes in a quantum network can establish a common reference frame from scratch, even though t of them may be arbitrarily faulty. We present a protocol that allows all correctly functioning nodes to agree on a common reference frame as long as not more than t < m/3 nodes are faulty. Our protocol furthermore has the appealing property that it allows any existing two-party protocol for reference frame agreement to be lifted to a protocol for a quantum network."
1905,1306.4771,2013,6,21,10,Entropic topological invariant for a gapped one-dimensional system,Isaac H Kim,"We propose an order parameter for a general one-dimensional gapped system with an open boundary condition. The order parameter can be computed from the ground state entanglement entropy of some regions near one of the boundaries. Hence, it is well-defined even in the presence of arbitrary interaction and disorder. We also show that it is invariant under a finite-depth local quantum circuit, suggesting its stability against an arbitrary local perturbation that does not close the energy gap. Further, it can unambiguously distinguish Majorana chain from a trivial chain under a global fermion parity conservation. We argue that the order parameter can be in principle measured in an optical lattice system."
1906,1306.1258,2013,6,7,10,Quantization of Hall Conductance For Interacting Electrons on a Torus,Matthew B Hastings;Spyridon Michalakis,"We consider interacting, charged spins on a torus described by a gapped Hamiltonian with a unique groundstate and conserved local charge. Using quasi-adiabatic evolution of the groundstate around a flux-torus, we prove, without any averaging assumption, that the Hall conductance of the groundstate is quantized in integer multiples of e^2/h, up to exponentially small corrections in the linear size of the system. In addition, we discuss extensions to the fractional quantization case under an additional topological order assumption on the degenerate groundstate subspace."
1907,1305.5545,2013,5,24,10,Sabidussi Versus Hedetniemi for Three Variations of the Chromatic Number,Chris Godsil;David E Roberson;Robert Šámal;Simone Severini,"We investigate vector chromatic number, Lovasz theta of the complement, and quantum chromatic number from the perspective of graph homomorphisms. We prove an analog of Sabidussi's theorem for each of these parameters, i.e. that for each of the parameters, the value on the Cartesian product of graphs is equal to the maximum of the values on the factors. We also prove an analog of Hedetniemi's conjecture for Lovasz theta of the complement, i.e. that its value on the categorical product of graphs is equal to the minimum of its values on the factors. We conjecture that the analogous results hold for vector and quantum chromatic number, and we prove that this is the case for some special classes of graphs."
1908,1305.4004,2013,5,20,10,The Fragility of Quantum Information?,Barbara M Terhal,We address the question whether there is a fundamental reason why quantum information is more fragile than classical information. We show that some answers can be found by considering the existence of quantum memories and their dimensional dependence.
1909,1305.2783,2013,5,14,10,Solovay-Kitaev Decomposition Strategy for Single-Qubit Channels,Dong-Sheng Wang;Dominic W Berry;Marcos C de Oliveira;Barry C Sanders,"Inspired by the Solovay-Kitaev decomposition for approximating unitary operations as a sequence of operations selected from a universal quantum computing gate set, we introduce a method for approximating any single-qubit channel using single-qubit gates and the controlled-NOT (CNOT). Our approach uses the decomposition of the single-qubit channel into a convex combination of ""quasiextreme"" channels. Previous techniques for simulating general single-qubit channels would require as many as 20 CNOT gates, whereas ours only needs one, bringing it within the range of current experiments."
1910,1305.1567,2013,5,8,10,Almost one bit violation for the additivity of the minimum output entropy,Serban T Belinschi;Benoît Collins;Ion Nechita,"In a previous paper, we proved that the limit of the collection of possible eigenvalues of output states of a random quantum channel is a deterministic, compact set K_k,t. We also showed that the set K_k,t is obtained, up to an intersection, as the unit ball of the dual of a free compression norm. In this paper, we identify the maximum of l^p norms on the set K_k,t and prove that the maximum is attained on a vector of shape (a,b,...,b) where a > b. In particular, we compute the precise limit value of the minimum output entropy of a single random quantum channel. As a corollary, we show that for any eps > 0, it is possible to obtain a violation for the additivity of the minimum output entropy for an output dimension as low as 183, and that for appropriate choice of parameters, the violation can be as large as log 2 - eps. Conversely, our result implies that, with probability one, one does not obtain a violation of additivity using conjugate random quantum channels and the Bell state, in dimension 182 and less."
1911,1305.1543,2013,5,8,10,Polynomial time quantum algorithms for certain bivariate hidden polynomial problems,Thomas Decker;Peter Hoyer;Gábor Ivanyos;Miklos Santha,"We present a new method for solving the hidden polynomial graph problem (HPGP) which is a special case of the hidden polynomial problem (HPP). The new approach yields an efficient quantum algorithm for the bivariate HPGP even when the input consists of several level set superpositions, a more difficult version of the problem than the one where the input is given by an oracle. For constant degree, the algorithm is polylogarithmic in the size of the base field. We also apply the results to give an efficient quantum algorithm for the oracle version of the HPP for an interesting family of bivariate hidden functions. This family includes diagonal quadratic forms and elliptic curves."
1912,1303.4724,2013,3,20,10,Quantum Steering Ellipsoids,Sania Jevtic;Matthew F Pusey;David Jennings;Terry G Rudolph,"The quantum steering ellipsoid of a two-qubit state is the set of Bloch vectors that Bob can collapse Alice's qubit to, considering all possible measurements on his qubit. We provide an elementary construction of the ellipsoid for arbitrary states, calculate its volume, and explain how this geometric representation can be made faithful. The representation provides a range of new results, and uncovers new features, such as the existence of ""incomplete steering"" in separable states. We show that entanglement can be analysed in terms of three geometric features of the ellipsoid, and prove that a state is separable if and only if it obeys a ""nested tetrahedron"" condition."
1913,1303.1760,2013,3,8,10,Family of Finite Geometry Low-Density Parity-Check Codes for Quantum Key Expansion,Kung-Chuan Hsu;Todd A Brun,"We consider a quantum key expansion (QKE) protocol based on entanglement-assisted quantum error-correcting codes (EAQECCs). In these protocols, a seed of a previously shared secret key is used in the post-processing stage of a standard quantum key distribution protocol like the Bennett-Brassard 1984 protocol, in order to produce a larger secret key. This protocol was proposed by Luo and Devetak, but codes leading to good performance have not been investigated. We look into a family of EAQECCs generated by classical finite geometry (FG) low-density parity-check (LDPC) codes, for which very efficient iterative decoders exist. A critical observation is that almost all errors in the resulting secret key result from uncorrectable block errors that can be detected by an additional syndrome check and an additional sampling step. Bad blocks can then be discarded. We make some changes to the original protocol to avoid the consumption of the preshared key when the protocol fails. This allows us to greatly reduce the bit error rate of the key at the cost of a minor reduction in the key production rate, but without increasing the consumption rate of the preshared key. We present numerical simulations for the family of FG LDPC codes, and show that this improved QKE protocol has a good net key production rate even at relatively high error rates, for appropriate choices of these codes."
